Category,ModelName,FilePath,FileType,FileSize
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup14_spl_field\model-1_4.sdf,.sdf,7.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup14_spl_field\model.sdf,.sdf,7.9 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup14_spl_goal\model-1_4.sdf,.sdf,8.74 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup14_spl_goal\model.sdf,.sdf,8.73 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_3Dsim_ball\model-1_4.sdf,.sdf,0.88 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_3Dsim_ball\model.sdf,.sdf,0.88 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_3Dsim_field\model-1_4.sdf,.sdf,3.12 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_3Dsim_field\model.sdf,.sdf,3.12 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_3Dsim_goal\model-1_4.sdf,.sdf,8.73 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_3Dsim_goal\model.sdf,.sdf,8.73 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_spl_ball\model-1_4.sdf,.sdf,0.96 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_spl_ball\model.sdf,.sdf,0.96 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\model-1_4.sdf,.sdf,104.28 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\model.sdf,.sdf,107.63 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\round_tin_base\model.sdf,.sdf,2.57 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\round_tin_top\model.sdf,.sdf,2.56 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\salon\model.sdf,.sdf,0.58 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\saucepan\model-1_2.sdf,.sdf,0.56 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\saucepan\model-1_3.sdf,.sdf,0.55 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\saucepan\model-1_4.sdf,.sdf,0.55 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\saucepan\model.sdf,.sdf,0.55 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\scanse_sweep\model.sdf,.sdf,6.12 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\school\model.sdf,.sdf,0.49 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_arm\model-1_2.sdf,.sdf,9.1 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_arm\model-1_3.sdf,.sdf,12.21 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_arm\model-1_4.sdf,.sdf,9.42 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_arm\model.sdf,.sdf,9.66 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_arm_gripper\model-1_2.sdf,.sdf,0.63 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_arm_gripper\model-1_3.sdf,.sdf,0.63 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_arm_gripper\model-1_4.sdf,.sdf,0.63 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_arm_gripper\model.sdf,.sdf,0.69 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_gripper\model-1_2.sdf,.sdf,5.97 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_gripper\model-1_3.sdf,.sdf,5.96 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_gripper\model-1_4.sdf,.sdf,5.96 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\simple_gripper\model.sdf,.sdf,6.42 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\speed_limit_sign\model-1_3.sdf,.sdf,0.61 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\speed_limit_sign\model-1_4.sdf,.sdf,0.61 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\speed_limit_sign\model.sdf,.sdf,0.61 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\src_doorway\model.sdf,.sdf,28.53 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\standpipe\model-1_4.sdf,.sdf,1.2 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\standpipe\model.sdf,.sdf,1.2 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\starting_pen\model-1_3.sdf,.sdf,38.4 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\starting_pen\model-1_4.sdf,.sdf,38.4 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\starting_pen\model.sdf,.sdf,38.23 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stereo_camera\model-1_3.sdf,.sdf,1.34 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stereo_camera\model-1_4.sdf,.sdf,1.34 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stereo_camera\model.sdf,.sdf,1.47 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stone_10_2_5_1cm\model.sdf,.sdf,1.8 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_light\model.sdf,.sdf,2.46 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_light_post\model.sdf,.sdf,0.88 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_sign\model-1_3.sdf,.sdf,0.71 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_sign\model-1_4.sdf,.sdf,0.71 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_sign\model.sdf,.sdf,0.74 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\submarine\model.sdf,.sdf,7.4 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\submarine_buoyant\model.sdf,.sdf,7.62 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\submarine_sinking\model.sdf,.sdf,7.6 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\sun\model-1_2.sdf,.sdf,0.44 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\sun\model-1_3.sdf,.sdf,0.44 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\sun\model-1_4.sdf,.sdf,0.46 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\sun\model.sdf,.sdf,0.46 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\suv\model.sdf,.sdf,0.65 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\table\model-1_2.sdf,.sdf,3.53 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\table\model-1_3.sdf,.sdf,3.52 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\table\model-1_4.sdf,.sdf,3.52 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\table\model.sdf,.sdf,3.52 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\table_marble\model-1_4.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\table_marble\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\telephone_pole\model.sdf,.sdf,0.82 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\textured_shapes\model.sdf,.sdf,2.04 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\thrift_shop\model.sdf,.sdf,0.6 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\tower_crane\model.sdf,.sdf,0.52 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\trisphere_cycle\model.sdf,.sdf,11.03 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\truss_bridge\model.sdf,.sdf,0.52 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\tube_2_25cm\model.sdf,.sdf,1.44 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\tube_9_5mm\model.sdf,.sdf,1.46 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\turtlebot\model-1_2.sdf,.sdf,13.64 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\turtlebot\model-1_3.sdf,.sdf,13.64 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\turtlebot\model-1_4.sdf,.sdf,13.64 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\turtlebot\model.sdf,.sdf,13.73 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\t_brace_part\model.sdf,.sdf,1.5 KB
Generic,ur10,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\ur10\ur10.sdf,.sdf,8.73 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\utility_cart\model-1_2.sdf,.sdf,7.93 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\utility_cart\model-1_3.sdf,.sdf,7.92 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\utility_cart\model-1_4.sdf,.sdf,7.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\utility_cart\model.sdf,.sdf,9.45 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\u_joint_part\model.sdf,.sdf,1.56 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\velodyne_hdl32\model.sdf,.sdf,2.66 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\vrc_driving_terrain\model.sdf,.sdf,2.58 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\walkway_metal_45\model.sdf,.sdf,0.82 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\walkway_metal_90\model.sdf,.sdf,0.59 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\walkway_metal_straight\model.sdf,.sdf,0.6 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\warehouse_robot\model.sdf,.sdf,1.29 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\washer\model.sdf,.sdf,1.61 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\water_tower\model.sdf,.sdf,0.52 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\willowgarage\model-1_2.sdf,.sdf,0.62 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\willowgarage\model-1_3.sdf,.sdf,0.61 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\willowgarage\model-1_4.sdf,.sdf,0.61 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\willowgarage\model.sdf,.sdf,0.61 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\winding_valley_heightmap\model.sdf,.sdf,1.68 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wooden_board\model.sdf,.sdf,3.47 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wooden_case\model.sdf,.sdf,14.61 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wooden_case_metal_peg\model.sdf,.sdf,0.59 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wooden_case_wooden_peg\model.sdf,.sdf,0.59 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wooden_peg\model.sdf,.sdf,1.8 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wooden_peg_board\model.sdf,.sdf,0.61 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wood_block_10_2_1cm\model.sdf,.sdf,1.72 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wood_cube_10cm\model.sdf,.sdf,1.71 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wood_cube_2_5cm\model.sdf,.sdf,1.73 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wood_cube_5cm\model.sdf,.sdf,2.07 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\wood_cube_7_5cm\model.sdf,.sdf,1.73 KB
Generic,airspeed,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\airspeed\airspeed.sdf,.sdf,1.09 KB
Generic,aruco_cam,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\aruco_cam\aruco_cam.sdf,.sdf,2.33 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\asphalt_plane\model-1_4.sdf,.sdf,0.73 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\asphalt_plane\model.sdf,.sdf,0.74 KB
Generic,believer,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\believer\believer.sdf,.sdf,20.37 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\big_box\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\big_box2\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\big_box3\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\big_box4\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\Box\model.sdf,.sdf,0.48 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\BoxesLargeOnPallet\model.sdf,.sdf,0.55 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\BoxesLargeOnPallet_2\model.sdf,.sdf,0.56 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\BoxesLargeOnPallet_3\model.sdf,.sdf,0.56 KB
Generic,bumper_sensor,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\bumper_sensor\bumper_sensor.sdf,.sdf,1.09 KB
Generic,delta_wing,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\delta_wing\delta_wing.sdf,.sdf,12.2 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\europallet\model.sdf,.sdf,3.96 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\flow_cam\model.sdf,.sdf,1.5 KB
Generic,foggy_lidar,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\foggy_lidar\foggy_lidar.sdf,.sdf,1.61 KB
Generic,fpv_cam,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\fpv_cam\fpv_cam.sdf,.sdf,3.09 KB
Generic,geotagged_cam,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\geotagged_cam\geotagged_cam.sdf,.sdf,1.47 KB
Generic,glider,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\glider\glider.sdf,.sdf,20.41 KB
Generic,gps,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\gps\gps.sdf,.sdf,2.83 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\ground_plane\model.sdf,.sdf,1.01 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\irlock\model.sdf,.sdf,1.36 KB
